AuthorID,Author,Date,Content,Attachments,Reactions
"688884508501475381","AstoriaPotter#2162","29-Sep-21 05:37 PM","because isnt it a var of the class Cake?","",""
"449330392458067968","soggykolachi#3642","29-Sep-21 05:38 PM","its private so you can't explicitly declare it i think","",""
"688884508501475381","AstoriaPotter#2162","29-Sep-21 05:38 PM","oh okay","",""
"282750687945818112","blep#3584","29-Sep-21 05:41 PM","do we need to know about bipartite graphs","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:44 PM","bipart-what?","",""
"282750687945818112","blep#3584","29-Sep-21 05:45 PM","LOL","",""
"282750687945818112","blep#3584","29-Sep-21 05:45 PM","okay guess not","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 05:45 PM","Are there any videos going over the practice exam?","",""
"282750687945818112","blep#3584","29-Sep-21 05:45 PM","don't think so","",""
"219629052531572737","Yumple#2833","29-Sep-21 05:45 PM","can someone explain why the answer is A","https://cdn.discordapp.com/attachments/892147061712101426/892904972512030800/unknown.png",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:45 PM","I'm surprised how little review material we are given","",""
"177940270883667969","quinn#9493","29-Sep-21 05:46 PM","Single only goes one way so u gotta go the whole way for the second to last item","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:46 PM","the practice test probably only covers 30% of the material we need","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 05:46 PM","Yeh it would’ve been nice to have a bit more of an in depth explanation of the answers but ig we can scroll through here?","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:47 PM","does anyone wanna meet up in the eceb and go over stuff","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 05:47 PM","Really? I vaguely remember hearing that it basically covers all of it and more thoroughly. Was that for another class?","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:47 PM","that's what I've heard from other people","",""
"282750687945818112","blep#3584","29-Sep-21 05:48 PM","@ShadySocks when is your exam?","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:48 PM","For example full/complete trees weren't covered in the practice exam but are on the list of things to know","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:48 PM","mines at 8 today","",""
"282750687945818112","blep#3584","29-Sep-21 05:48 PM","oof","",""
"160919093535309825","twig#5764","29-Sep-21 05:48 PM","where did you hear it was only 30","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:49 PM","Just reading the list of stuff and comparing to the practice exam","",""
"160919093535309825","twig#5764","29-Sep-21 05:49 PM","oof","",""
"160919093535309825","twig#5764","29-Sep-21 05:49 PM","i mean that makes sense","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:49 PM","It includes like 5 chapters of the fleck book which i obviously didn't read","",""
"160919093535309825","twig#5764","29-Sep-21 05:49 PM","i just assumed questions that werent on the practice exam werent gonna be on there","",""
"160919093535309825","twig#5764","29-Sep-21 05:49 PM","oof","",""
"160919093535309825","twig#5764","29-Sep-21 05:50 PM","better make use of these last 4 hours then","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 05:50 PM","I'm just gonna hope my residual math213 is enough 😎","",""
"282750687945818112","blep#3584","29-Sep-21 05:51 PM","lmao","",""
"282750687945818112","blep#3584","29-Sep-21 05:51 PM","@ShadySocks are you at eceb right now?","",""
"282750687945818112","blep#3584","29-Sep-21 05:52 PM","I'm open to studying","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 05:54 PM","Lmao yup definitely didn’t expect to have to do cs173 stuff when we didn’t really talk about it. But hopefully that’s just this test","",""
"160919093535309825","twig#5764","29-Sep-21 05:55 PM","wow","",""
"160919093535309825","twig#5764","29-Sep-21 05:55 PM","this is unfortunate to find out right before i have to take it","",""
"160919093535309825","twig#5764","29-Sep-21 05:55 PM","i guess thats my own fault tho","",""
"160919093535309825","twig#5764","29-Sep-21 05:55 PM","but still sadge","",""
"241539910689882112","Deifoor#6969","29-Sep-21 05:59 PM","","https://cdn.discordapp.com/attachments/892147061712101426/892908567886180453/Screen_Shot_2021-09-29_at_5.png",""
"241539910689882112","Deifoor#6969","29-Sep-21 05:59 PM","what would this be","",""
"241539910689882112","Deifoor#6969","29-Sep-21 06:00 PM","why can it not be a singly linked list with head and tail pointers?","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:00 PM","I'm heading over now","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:01 PM","To eceb @blep","",""
"282750687945818112","blep#3584","29-Sep-21 06:02 PM","I’m at grainger","",""
"160919093535309825","twig#5764","29-Sep-21 06:02 PM","i am also at grainger","",""
"688884508501475381","AstoriaPotter#2162","29-Sep-21 06:03 PM","it was in 213/173 lol","",""
"758709699846602805","mm-is-here#1259","29-Sep-21 06:06 PM","remove requires access to the previous node, which you don't have in a singly linked list","",""
"241539910689882112","Deifoor#6969","29-Sep-21 06:07 PM","oh yeah i got it tnx","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:10 PM","yeah i think I erased all of m213 from my brain as a coping mechanism","",""
"282750687945818112","blep#3584","29-Sep-21 06:11 PM","@ShadySocks twig and I are in the grainger first floor if you wanna join us","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:11 PM","We should check if there's a classroom not in use","",""
"282750687945818112","blep#3584","29-Sep-21 06:12 PM","we claimed a table","",""
"282750687945818112","blep#3584","29-Sep-21 06:12 PM","so","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:13 PM","which one","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:14 PM","i just walked in","",""
"282750687945818112","blep#3584","29-Sep-21 06:14 PM","left from the entrance","",""
"282750687945818112","blep#3584","29-Sep-21 06:14 PM","all the way down","",""
"282750687945818112","blep#3584","29-Sep-21 06:14 PM","left corner","",""
"282750687945818112","blep#3584","29-Sep-21 06:15 PM","teal sweater and a white shirt and a black and grey sweater","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:16 PM","I'm actually blind","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:16 PM","I'm just gonna stand on the staircase lol","",""
"282750687945818112","blep#3584","29-Sep-21 06:16 PM","tf","",""
"282750687945818112","blep#3584","29-Sep-21 06:17 PM","go all the way to the left","",""
"282750687945818112","blep#3584","29-Sep-21 06:17 PM","until you hit the windows on the first floor","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:17 PM","I'm 1iq","",""
"282750687945818112","blep#3584","29-Sep-21 06:17 PM","oh boy good luck on the test today then","",""
"663252984515526676","Plap#6765","29-Sep-21 06:17 PM","you guys have room for one more?","",""
"160919093535309825","twig#5764","29-Sep-21 06:17 PM","ye","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:19 PM","ok which classroom are u near","",""
"282750687945818112","blep#3584","29-Sep-21 06:20 PM","we aren't in a classroom","",""
"282750687945818112","blep#3584","29-Sep-21 06:20 PM","stay on the first floor","",""
"282750687945818112","blep#3584","29-Sep-21 06:20 PM","twig is coming to get you","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:20 PM","oh in in eceb","",""
"227577925673680897","ShadySocks#8579","29-Sep-21 06:20 PM","Feels slightly better","",""
"282750687945818112","blep#3584","29-Sep-21 06:20 PM","facepalm","",""
"219629052531572737","Yumple#2833","29-Sep-21 06:29 PM","what is the diffrence between answer A and E","https://cdn.discordapp.com/attachments/892147061712101426/892915939555835945/unknown.png",""
"710961616669114368","jamba#4246","29-Sep-21 06:40 PM","can someone explain this?","https://cdn.discordapp.com/attachments/892147061712101426/892918852726448138/unknown.png",""
"95534503971258368","justin#4179","29-Sep-21 06:44 PM","Amortised is total time divided by n","",""
"95534503971258368","justin#4179","29-Sep-21 06:44 PM","Or like defined as the average time per element","",""
"95534503971258368","justin#4179","29-Sep-21 06:45 PM","If n>>8, insert back would be close to inserting by going through the entire list hence O(n)","",""
"728028897878212660","Connor Schick#8197","29-Sep-21 06:45 PM","if im doing this right, basically we know where the 8th node is already, an inserting at given element in s o(1), but we do not know where the 8th from the end is in a single linked list","",""
"95534503971258368","justin#4179","29-Sep-21 06:45 PM","But if you had a list of say, 8000000000 elements","",""
"95534503971258368","justin#4179","29-Sep-21 06:46 PM","Is it really fair to say that insert front is O(n)","",""
"95534503971258368","justin#4179","29-Sep-21 06:46 PM","You’re inserting it at a fixed element every time","",""
"95534503971258368","justin#4179","29-Sep-21 06:46 PM","And the time required to do that is significantly less than O(n)","",""
"95534503971258368","justin#4179","29-Sep-21 06:46 PM","In fact, you’re going to access 8 elements every time to do it","",""
"95534503971258368","justin#4179","29-Sep-21 06:46 PM","Which would be near constant time","",""
"219629052531572737","Yumple#2833","29-Sep-21 06:47 PM","does tightest runtime mean best case?","",""
"728028897878212660","Connor Schick#8197","29-Sep-21 06:47 PM","yes i believe so","",""
"745978761497018438","yubin#6428","29-Sep-21 06:48 PM","For this question, the correct statements are a and c right?? Then what would be the correct amortized time per insert ???","",""
"219629052531572737","Yumple#2833","29-Sep-21 06:48 PM","yes","",""
"219629052531572737","Yumple#2833","29-Sep-21 06:48 PM","i  think o(1)","",""
"745978761497018438","yubin#6428","29-Sep-21 06:49 PM","But i thought + method has run time of o(n^2) for n inserts","",""
"745415750269010061","dexMiloyevic#8372","29-Sep-21 06:53 PM","","https://cdn.discordapp.com/attachments/892147061712101426/892922159012388894/unknown.png",""
"745415750269010061","dexMiloyevic#8372","29-Sep-21 06:54 PM","why does the stipulation ""n is a power of two"" not seem to affect the final answer?","",""
"745415750269010061","dexMiloyevic#8372","29-Sep-21 06:54 PM","i would assume i'd have to work in a log or some exponent, but i guess not","",""
"253726900717879296","᲼᲼᲼᲼#3804","29-Sep-21 06:54 PM","O(1) i think?","",""
"745978761497018438","yubin#6428","29-Sep-21 06:56 PM","Could u explain how u got o(1)😭","",""
"253726900717879296","᲼᲼᲼᲼#3804","29-Sep-21 06:56 PM","im not exactly sure","",""
"253726900717879296","᲼᲼᲼᲼#3804","29-Sep-21 06:56 PM","but i think it's cause its O(n)","",""
"253726900717879296","᲼᲼᲼᲼#3804","29-Sep-21 06:57 PM","and it's amoritized so O(n)/n = 1?","",""
"253726900717879296","᲼᲼᲼᲼#3804","29-Sep-21 06:57 PM","smth liike that","",""
"216945235194806272","Brian#6170","29-Sep-21 07:03 PM","for which operation","",""
"745978761497018438","yubin#6428","29-Sep-21 07:04 PM","For resizing an array by doing += 100","",""
"745978761497018438","yubin#6428","29-Sep-21 07:04 PM","Im referring to this question","",""
"497382947771514885","gcevans#8805","29-Sep-21 07:08 PM","Yes it if was in order you could not just swap you would need to insert it in order.","",""
"848891506949619712","silvery_g#7171","29-Sep-21 07:11 PM","Then it would be O(n) as it stated in the lecture i guess?","",""
"754467247174451228","nastyas73#7538","29-Sep-21 07:59 PM","someone called me during the exam and i noticed it only after it was ringing for a while. the call caused my zoom on my phone to pause. should i send an email to explain my situation if needed?","",""
"754467247174451228","nastyas73#7538","29-Sep-21 07:59 PM","i took the exam online","",""
"449330392458067968","soggykolachi#3642","29-Sep-21 08:21 PM","i think for this case it was just a red herring since not saying it technically implies the answer isn't log based and that gets rid of a lot of answer choices","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:31 PM","if all of these creates to stack then what does creating to the heap look like?","https://cdn.discordapp.com/attachments/892147061712101426/892946745435230258/Screenshot_from_2021-09-29_20-30-15.png",""
"181879503147106304","bg101#6539","29-Sep-21 08:32 PM","the keyword new","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:32 PM","new","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:32 PM","cube is on stack","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:33 PM","ptr is on stack","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:33 PM","volume is on stack","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:33 PM","&cube returns address of cube which is on stack","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:34 PM","if line 2 was Cube (asteriek) ptr = new Cube (asteriek), then line 2 would be in heap?","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:34 PM","you mean","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:34 PM","`Cube* ptr = new Cube()`?","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:34 PM","yes, and you would have two cube objects","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:35 PM","i am not sure what you mean by asterick for the left hand side","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:35 PM","* or star or asterisk","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:35 PM","if i try to do two of these on discord they become *this*","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:35 PM","use `","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:37 PM","`Cube* ptr = new Cube*`?","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:38 PM","@Hanforallckskyslikcaprifest you can surround pieces of code with 2 backticks (ie. `) and it will make look cool","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:38 PM","`int a = 0;`","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:38 PM","ahh","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:39 PM","yes if u want to be ever cooler","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:39 PM","do 3 `, type cpp with no space right next to the last backtick, enter, write your code, enter, 3 backticks","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:39 PM","so it looks like","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:40 PM","```cpp
int main(argv** input) {

}
```","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:40 PM","i knew that but somehow i didnt know the single `","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:40 PM","so u get colour","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:40 PM","ah lmfaO nw","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:40 PM","btw did u get ur question answered?","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:40 PM","or does it not make sense?","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:40 PM","yea","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:40 PM","awesome sauce","",""
"596112002150301725","Hanforallckskyslikcaprifest#1525","29-Sep-21 08:40 PM","thx now i know if something is created to heap or stack","",""
"267151613766926336","sadboiben#2305","29-Sep-21 08:41 PM","mhmm np  np glad to help","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 08:55 PM","Wait so in main if we return 1 the program will still work perfectly fine?","",""
"181879503147106304","bg101#6539","29-Sep-21 08:56 PM","yup","",""
"323168368347840512","LD26#2993","29-Sep-21 09:04 PM","Could someone explain this problem to me 😓","https://cdn.discordapp.com/attachments/892147061712101426/892955107027734538/Screen_Shot_2021-09-29_at_9.01.48_PM.png",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 09:17 PM","Not to sure about it myself tbh but
https://discord.com/channels/691691696605626428/892147061712101426/892260442569842718","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 09:17 PM","I believe it should be e and d?","",""
"323168368347840512","LD26#2993","29-Sep-21 09:17 PM","Why would editing line A be more efficient","",""
"323168368347840512","LD26#2993","29-Sep-21 09:18 PM","Is it just cause if you have a lot of things in the list you don’t have to worry about making more lists?","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 09:22 PM","He goes over it in Sep 20 lecture","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 09:22 PM","basically if you *2 size instead it gets faster","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 09:25 PM","In the example in class it's +2 instead of +100 but I think it's the same gist. O(n^2) for the +2 and O(n) for the *2 implementation","",""
"538880557069893642","cocampo3.14#5655","29-Sep-21 09:27 PM","@LD26","",""
"323168368347840512","LD26#2993","29-Sep-21 09:27 PM","Oh that makes sense I think I just got thrown off by the 100","",""
"222029731992698881","ankit#3411","29-Sep-21 09:49 PM","the answer is 6 and idk why","https://cdn.discordapp.com/attachments/892147061712101426/892966477899104306/unknown.png",""
"181879503147106304","bg101#6539","29-Sep-21 09:50 PM","consider b and c as one connected component","",""
"287761715926401025","LtZero#3606","29-Sep-21 09:50 PM","the individual unconnected components count as connected","",""
"181879503147106304","bg101#6539","29-Sep-21 09:50 PM","they are connected well to themselves? or i dunno","",""
"287761715926401025","LtZero#3606","29-Sep-21 09:51 PM","i think it's just definition","",""
"222029731992698881","ankit#3411","29-Sep-21 09:51 PM","odd but cool okay","",""
"222029731992698881","ankit#3411","29-Sep-21 09:51 PM","ty","",""
"241539910689882112","Deifoor#6969","29-Sep-21 09:55 PM","yeah theyre connected to themselves","",""
"241539910689882112","Deifoor#6969","29-Sep-21 09:55 PM","each individual graph counts as a connected component","",""
"241539910689882112","Deifoor#6969","29-Sep-21 09:55 PM","so bc is one","",""
"241539910689882112","Deifoor#6969","29-Sep-21 09:55 PM","g,d,a,e,f are 5","",""
"241539910689882112","Deifoor#6969","29-Sep-21 09:55 PM","total 6","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:05 PM","vacuously true","",""
"287761715926401025","LtZero#3606","29-Sep-21 10:05 PM","ohh","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:06 PM","let me find a citation so i dont give u wrong asnwers","",""
"287761715926401025","LtZero#3606","29-Sep-21 10:06 PM","👍","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:13 PM","```
Definition of Connected Component (1):
If there exists a path from vertex A to B, then A and B are part of the same connected components

Definition of Path (2):
A path is a walk that does not repeat vertices

Definition of Walk (3):
A walk is an alternating list of vertices and edges that connect them;
```
https://courses.grainger.illinois.edu/cs173/fa2020/Lectures/Notes/DirectedGraphsNotes.pdf","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:16 PM","if it were a directed graph, the walk from vertex A to vertex A is given by: `A(A,A)A`","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:19 PM","We can take a walk of length 0 (which is allowed by definition), which is just the same vertex `A`","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:20 PM","Thus, there exists a walk of length 0 from `A` ""to"" `A`. There also exists a path because we do not visit the same vertex twice, as our walk is just described as `w = A` (instead of let's say something like `w = A(A,B)B` which goes from vertex A to B)","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:20 PM","Thus there `A` is part of the same connected component as itself","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:20 PM","something like that probably?","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:22 PM","not vacously true actually","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:22 PM","so yes by def i think ur correct","",""
"267151613766926336","sadboiben#2305","29-Sep-21 10:23 PM","i said vacuously true because it could be that there is no edge, so it's its own connected component because the antecedent is false","",""
"497382947771514885","gcevans#8805","29-Sep-21 10:24 PM","Here is the definition from Prof. Flecks book ```If we have a graph G that might or might not be connected, we can divide G into connected components. Each connected component contains a maximal (i.e. biggest possible) set of nodes that are all connected to one another, plus all their edges```","",""
"497382947771514885","gcevans#8805","29-Sep-21 10:25 PM","So the set of connected components give a partition of the graph.","",""
"497382947771514885","gcevans#8805","29-Sep-21 10:25 PM","We often use this idea to split a graph into subgraphs since many algorithms need connectivity to work.","",""
"323168368347840512","LD26#2993","29-Sep-21 10:29 PM","Why is removing the end of a doubly-linked list with a head and tail pointer not O(1)","",""
"796912248396054538","TooMuchStress#4474","29-Sep-21 10:37 PM","removing the end of a doubly-linked list w/ a head and tail pointer **is** O(1) runtime","",""
"705668433257168916","czxxa#4416","29-Sep-21 10:39 PM","The topics of templates, inheritance and polymophism are not included in the exam?","",""
"323168368347840512","LD26#2993","29-Sep-21 10:40 PM","Wait sorry am I like misreading something? Why would the answer be none of the above?","https://cdn.discordapp.com/attachments/892147061712101426/892979111650271262/Screen_Shot_2021-09-29_at_10.39.30_PM.png",""
"497382947771514885","gcevans#8805","29-Sep-21 10:40 PM","The topics https://courses.engr.illinois.edu/cs225/fa2021/exams/exam1/","",""
"497382947771514885","gcevans#8805","29-Sep-21 10:41 PM","The issue is IV is fine but you will note that IV is never alone. In a singly-linked list you can not remove from the end in O(1) time since you can not find the node before the last node.","",""
"323168368347840512","LD26#2993","29-Sep-21 10:42 PM","So the reason why its none of the above is just because there isn't just an individual answer for IV?","",""
"758709699846602805","mm-is-here#1259","29-Sep-21 10:43 PM","yep","",""
"323168368347840512","LD26#2993","29-Sep-21 10:43 PM","That has just caused me unbelievable amounts of paranoia now","",""
"300779840712474625","jasper#8301","30-Sep-21 12:16 AM","when does x, y change values accordingly?    I got math wrong","https://cdn.discordapp.com/attachments/892147061712101426/893003447899680818/unknown.png",""
"323168368347840512","LD26#2993","30-Sep-21 12:17 AM","I think x only changes when you pass in a pointer or a reference","",""
"300779840712474625","jasper#8301","30-Sep-21 12:22 AM","yes, I did my math wrong. it is indeed x + y= 10+6 = 16","",""
"287761715926401025","LtZero#3606","30-Sep-21 12:29 AM","does anyone have a good mnemonic for memorizing the order of big o runtimes","",""
"287761715926401025","LtZero#3606","30-Sep-21 12:29 AM","or do i just gotta remember","",""
"404216237711818754","Minh#3179","30-Sep-21 12:53 AM","","https://cdn.discordapp.com/attachments/892147061712101426/893012577343393822/unknown.png",""
"404216237711818754","Minh#3179","30-Sep-21 12:53 AM","Hi I don't understand the answer to this (The correct ans is A)","",""
"404216237711818754","Minh#3179","30-Sep-21 12:53 AM","What I'm thinking is that what if n exceeds the size_ of the array?","",""
"404216237711818754","Minh#3179","30-Sep-21 12:54 AM","Wouldn't that make A wrong?","",""
"404216237711818754","Minh#3179","30-Sep-21 12:54 AM","Or does A statement just mean that there exist a n such that the total runtime of the first n pushes to the stack is O(n)","",""
"300779840712474625","jasper#8301","30-Sep-21 01:57 AM","can someone explain which one is not stored in i?:thunk:","https://cdn.discordapp.com/attachments/892147061712101426/893028743508025384/unknown.png",""
"675945251583819777","cfondren_#1374","30-Sep-21 02:24 AM","line 1 stores 0 in i, line 4 stores 2 in i, and line 5 stores 3 in i","","👍 (1)"
"300779840712474625","jasper#8301","30-Sep-21 02:38 AM","so line6-8 is only modifying j not i  right?","",""
"675945251583819777","cfondren_#1374","30-Sep-21 02:38 AM","yeah","",""
"266745502563958784","brownie#0420","30-Sep-21 10:09 AM","would 34 be a neighbor of 37?","https://cdn.discordapp.com/attachments/892147061712101426/893152500046266408/unknown.png",""
"266745502563958784","brownie#0420","30-Sep-21 10:09 AM","or would it only be 36","",""
"272796232525676545","venkatrao1#5079","30-Sep-21 10:10 AM","wikipedia says","https://cdn.discordapp.com/attachments/892147061712101426/893152901990604850/unknown.png",""
"266745502563958784","brownie#0420","30-Sep-21 10:14 AM","cool","",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:28 AM","Do you guys think the practice exam helped prep you for the test?","",""
"272796232525676545","venkatrao1#5079","30-Sep-21 10:30 AM","my roommates said it did somewhat I think","",""
"796912248396054538","TooMuchStress#4474","30-Sep-21 10:31 AM","just wondering, the copy constructor will be invoked when pass by value right?","",""
"266745502563958784","brownie#0420","30-Sep-21 10:32 AM","i dont get why we cant delete the rear","https://cdn.discordapp.com/attachments/892147061712101426/893158492121227344/unknown.png",""
"177940270883667969","quinn#9493","30-Sep-21 10:33 AM","Singly linked","",""
"266745502563958784","brownie#0420","30-Sep-21 10:33 AM","if we have a tail pointer, can we can easily get that value and delete it","",""
"177940270883667969","quinn#9493","30-Sep-21 10:33 AM","2 delete you must iterate thru the list","",""
"266745502563958784","brownie#0420","30-Sep-21 10:33 AM","then whats the point of the tail pointer?","",""
"177940270883667969","quinn#9493","30-Sep-21 10:33 AM","bc the second to last pointer's gotta b set to null","",""
"177940270883667969","quinn#9493","30-Sep-21 10:34 AM","tail pointer gives u the data at the tail basically","",""
"266745502563958784","brownie#0420","30-Sep-21 10:34 AM","yeah","",""
"177940270883667969","quinn#9493","30-Sep-21 10:34 AM","afaik in singly linked","",""
"266745502563958784","brownie#0420","30-Sep-21 10:34 AM","so then delete that","",""
"266745502563958784","brownie#0420","30-Sep-21 10:34 AM","and reduce the size","",""
"266745502563958784","brownie#0420","30-Sep-21 10:34 AM","oh","",""
"266745502563958784","brownie#0420","30-Sep-21 10:34 AM","we have to set the pointer to null","",""
"177940270883667969","quinn#9493","30-Sep-21 10:34 AM","if you delete it you have to set the pointer of the one that points to it to null and the tail pointer to the before one as well","",""
"266745502563958784","brownie#0420","30-Sep-21 10:34 AM","i see","",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:34 AM","Then hopefully these practice tests are good reflections on what I'll get 🤞","",""
"177940270883667969","quinn#9493","30-Sep-21 10:35 AM",":cheemfeetpray:","",""
"266745502563958784","brownie#0420","30-Sep-21 10:35 AM","that means im getting a 0","",""
"266745502563958784","brownie#0420","30-Sep-21 10:35 AM",":Pepega:","",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:35 AM","Point of tail in singly linked im pretty sure is just for inserr rear","",""
"266745502563958784","brownie#0420","30-Sep-21 10:36 AM","in this one, why does indexing take O(n) time?","https://cdn.discordapp.com/attachments/892147061712101426/893159384132235315/unknown.png",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:36 AM","If it's sorted could also have O(1) for finding largest and smallest if you have head and tail","",""
"266745502563958784","brownie#0420","30-Sep-21 10:36 AM","is that just how indexing work?","",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:37 AM","I think it's bc you have to copy over?","",""
"266745502563958784","brownie#0420","30-Sep-21 10:37 AM","copy t?","",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:37 AM","Because you'll have to make it larger since it's the first n?","",""
"538880557069893642","cocampo3.14#5655","30-Sep-21 10:37 AM","Everything from 1 arrat to the other","",""
"266745502563958784","brownie#0420","30-Sep-21 10:38 AM","wait what does it mean by first n pushes?","",""
"266745502563958784","brownie#0420","30-Sep-21 10:38 AM","for some reason i thought it was before `count_ + 1` is `size_`","",""
"217102212340383745","Rocky#4005","30-Sep-21 10:43 AM","","https://cdn.discordapp.com/attachments/892147061712101426/893161152727617576/unknown.png",""
"217102212340383745","Rocky#4005","30-Sep-21 10:44 AM","i thought * needs to be implemented","",""
"217102212340383745","Rocky#4005","30-Sep-21 10:44 AM","correct answer is b","",""
"300779840712474625","jasper#8301","30-Sep-21 10:45 AM","what really? I thought * is needed","",""
"217102212340383745","Rocky#4005","30-Sep-21 10:45 AM","","https://cdn.discordapp.com/attachments/892147061712101426/893161604705845268/unknown.png",""
"217102212340383745","Rocky#4005","30-Sep-21 10:45 AM","thats what i have written in my notes lol","",""
"608115723478499374","Stea1thTornado#8402","30-Sep-21 10:47 AM","https://discord.com/channels/691691696605626428/691757315853910056/892586353911529502","",""
"300779840712474625","jasper#8301","30-Sep-21 10:49 AM","yeah  iterators are guaranteed to have operator++, operator!=, and operator* implemented","",""
"323168368347840512","LD26#2993","30-Sep-21 10:51 AM","I think they dont have operator= only operator!=","",""
"300779840712474625","jasper#8301","30-Sep-21 10:52 AM","right, it's asking except.","",""
"266745502563958784","brownie#0420","30-Sep-21 10:55 AM","does the exam include week 6?","",""
"266745502563958784","brownie#0420","30-Sep-21 10:56 AM","its only till week 5, im assuming, right?","",""
"217102212340383745","Rocky#4005","30-Sep-21 10:56 AM","ohh it says except","",""
"217102212340383745","Rocky#4005","30-Sep-21 10:58 AM","","https://cdn.discordapp.com/attachments/892147061712101426/893164944231657502/unknown.png",""
"217102212340383745","Rocky#4005","30-Sep-21 10:58 AM","can anyone explain what d means?","",""
"266745502563958784","brownie#0420","30-Sep-21 11:01 AM","idk, not sure what ""first n pushes"" means","",""
"266745502563958784","brownie#0420","30-Sep-21 11:02 AM","like idk if it satisfies the if statement or not","",""
"675945251583819777","cfondren_#1374","30-Sep-21 11:02 AM","isn't it just saying the big o of the for loop is O(n)","",""
